title,gpt_label
Wisconsin Republicans pass bill banning critical race theory in schools,<POLITICAL INFLUENCER>
Critical race theory should be taught in Wisconsin schools,<NONE/OTHER>
Critical race theory makes some people uncomfortable . We should teach it in Wisconsin schools anyway . ,<NONE/OTHER>
Today lesson : [ REDACTED ]. Is the GOP using critical race theory to ban discussions on race ? ,<POLITICAL INFLUENCER>
Wisconsin Legislature Wants to Ban List of  Critical Race Theory  Terms from Schools,<POLITICAL INFLUENCER>
Some Lucia Mar school district parents allege that new personal development program is actually critical race theory,<IMPACTED ACTOR>
DeSanti Biggest Worry For Florida :  Critical Race Theory  ,<POLITICAL INFLUENCER>
Middletown BOE Critical Race Theory Research Sparks Fight,<POLITICAL INFLUENCER>
Critical race theory debate creeps into Prince William racial justice commission meeting,<POLITICAL INFLUENCER>
"School boards ask FBI to fight  terrorism  over masks , race theory",<POLITICAL INFLUENCER>
John Klar : Critical race theory and anti - Semitism,<POLITICAL INFLUENCER>
Letter to the editor : CRT asserts society is divided,<NONE/OTHER>
Critical Race Theory Is an Attack on America,<NONE/OTHER>
No new teachers in Wheaton sign pledge on Sept . 28 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
No new teachers in Bartlett sign pledge on Sept . 28 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
No new teachers in Lisle sign pledge on Sept . 28 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
DeSantis : Im Too Busy Fighting Critical Race Theory to Run for President,<POLITICAL INFLUENCER>
No new teachers in Downers Grove sign pledge on Sept . 28 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
Ankeny schools discuss critical race theory in forum,<EDUCATIONAL PRACTITIONER>
No new teachers in Roselle sign pledge on Sept . 28 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
Guest commentary : Legislation on critical race theory isnt a good idea,<POLITICAL INFLUENCER>
No new teachers in Glen Ellyn sign pledge on Sept . 28 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
Susan Estrich : About the critical race theory issue,<POLITICAL INFLUENCER>
"College Fix editors discuss critical race theory , white supremacy",<NONE/OTHER>
"University Of Wyoming Law Professor , Law Student And Art Museum Director Explore Race Theory",<EDUCATIONAL PRACTITIONER>
Ed expert predicts critical race theory mandates under Biden,<POLITICAL INFLUENCER>
Brian Mark Weber : Buckle Up for a Critical Race Curriculum The Patriot Post,<POLITICAL INFLUENCER>
Catholic school forced white student to accept critical race theory with  false imprisonment : lawsuit,<EDUCATIONAL PRACTITIONER>
Southern Baptist leaders meet after critical race theory document caused controversy,<POLITICAL INFLUENCER>
Southern Baptist Leaders Meet After Critical Race Theory Statement Caused Controversy,<POLITICAL INFLUENCER>
James Lindsay : What Is Critical Race Theory ? -- Society Child -- Sott . net,<POLITICAL INFLUENCER>
Las Vegas charter school sued for critical race theory teaching,<EDUCATIONAL PRACTITIONER>
A Lesson on Critical Race Theory,<EDUCATIONAL PRACTITIONER>
Spain Morenoite CRT denies Trump fascist coup in Washington,<POLITICAL INFLUENCER>
The New Intolerance : Critical Race Theory and Its Grip on America – Ricochet,<NONE/OTHER>
"From the Capitol to critical race theory , white Christians grieve declining hegemony",<POLITICAL INFLUENCER>
Critical race theory infiltrated California schools,<EDUCATIONAL PRACTITIONER>
Activists organize to expel critical race theory from California ethnic studies  model curriculum  ,<POLITICAL INFLUENCER>
CRT rolls out new Meals on Wheels program following crash last spring,<NONE/OTHER>
Sequential CRT Wins in Post - Op Cervical Cancer,<NONE/OTHER>
Parents  Shocked  After California Elementary School Taught Critical Race Theory,<IMPACTED ACTOR>
"From the Capitol to Critical Race Theory , White Christians Grieve Declining Hegemony",<POLITICAL INFLUENCER>
Woke Elementary : Critical Race Theory & California  Inconvenient Minority  ,<EDUCATIONAL PRACTITIONER>
Is Critical Race Theory a Religion ? Responding to Carl Trueman,<NONE/OTHER>
University of Chicago Eyes the Creation of a Critical Race Studies Department,<EDUCATIONAL PRACTITIONER>
Martin Luther King Would Reject Critical Race Theory,<POLITICAL INFLUENCER>
Two Views : Critical race theory threatens what King achieved,<POLITICAL INFLUENCER>
Legal coalition forming to stop critical race theory training around the country,<POLITICAL INFLUENCER>
What You Need to Know About Critical Race Theory,<NONE/OTHER>
What You Need to Know About Critical Race Theory – Ricochet,<NONE/OTHER>
States Can Reject Critical Race Theory,<POLITICAL INFLUENCER>
  THIS IS THE ANSWER : Megyn Kelly on board with new coalition to fight critical race theory in the courts,<POLITICAL INFLUENCER>
Joe Biden renewed anti - bias training for feds spurs legal coalition fighting critical race theory,<POLITICAL INFLUENCER>
  This is the answer : New legal alliance to fight critical race theory in courts gets Megyn Kelly stamp of approval,<POLITICAL INFLUENCER>
"If America really wants unity , it must do away with critical race theory -- Society Child -- Sott . net",<NONE/OTHER>
Critical Race Theory Focus of Next Big Sky Worldview Forum,<NONE/OTHER>
"Biden has reinstituted Critical Race Theory at the federal level , but governors and local legislators can still fight it off",<POLITICAL INFLUENCER>
Southern Baptist Dwight McKissic to leave Texas group over critical race theory stance,<POLITICAL INFLUENCER>
Rufo opposes reversal on critical race theory ban in government,<POLITICAL INFLUENCER>
Biden Revives Critical Race Theory But One Coalition Is Vowing to Fight Back,<POLITICAL INFLUENCER>
Biden brings back mandatory critical race theory training in government,<POLITICAL INFLUENCER>
"Arkansas Bills Target 1619 Curriculum , Critical Race Theory in Public Schools",<POLITICAL INFLUENCER>
States Can Reject Critical Race Theory - American Renaissance,<POLITICAL INFLUENCER>
Critical Race Theory and the Southern Baptist Church,<NONE/OTHER>
Building American authoritarianism through Biden critical race theory,<POLITICAL INFLUENCER>
Biden has embraced lunatic  critical race theory  but you can still fight it,<POLITICAL INFLUENCER>
Gah ! Joe Biden quietly embraces far - left  critical race theory  -- Society Child -- Sott . net,<POLITICAL INFLUENCER>
"Parents too afraid to oppose critical race theory in schools , says activist",<IMPACTED ACTOR>
How Joe Biden Should Implement Critical Race Theory in the Defense Department,<POLITICAL INFLUENCER>
The Everyday Consequences Of Critical Race Theory And Cancel Culture,<NONE/OTHER>
  Exploring White Fragility : Longtime School Teacher Explains How Critical Race Theory Is Hurting Multicultural Classrooms,<EDUCATIONAL PRACTITIONER>
RIGHT SPEAK : Biden Has Embraced Lunatic  critical race theory  But You Can Still Fight It ; Which Teachings of Critical Race Theory Does the Biden Administration Endorse ? and related stories,<POLITICAL INFLUENCER>
CRT Is Sacrosanct and May Not Be Questioned,<NONE/OTHER>
  Exploring white fragility : Longtime school teacher explains how critical race theory is hurting multicultural classrooms -- Society Child -- Sott . net,<EDUCATIONAL PRACTITIONER>
"Biden Ed Secretary opposes re - opening , loves racist critical race theory",<POLITICAL INFLUENCER>
Superintendent of Detroit schools says their curriculum is  deeply using critical race theory  ,<EDUCATIONAL PRACTITIONER>
"Critical race theory : Myths , Marxism and more",<NONE/OTHER>
Detroit Superintendent Opposes Anti - CRT Bill :  Our Curriculum Is Deeply Using CRT  ,<EDUCATIONAL PRACTITIONER>
Why the GOP attempts to ban  critical race theory  unintentionally do the opposite,<POLITICAL INFLUENCER>
Commentary : What the public doesnt get : Anti - CRT lawmakers are passing pro - CRT laws,<POLITICAL INFLUENCER>
Superintendent openly admits Detroit schools  deeply using critical race theory  within curriculum,<EDUCATIONAL PRACTITIONER>
Fred L . Pincus : Critical race theory controversy has decades - old roots,<NONE/OTHER>
"L . A . Schools Deny CRT , Invite Critical Race Theorist To Help Craft Curriculum",<EDUCATIONAL PRACTITIONER>
Political Editors : In Brief : The Five Lies of CRT,<POLITICAL INFLUENCER>
A Minnesota school district requires nearly a million dollars to tell parents if theyre teaching CRT,<EDUCATIONAL PRACTITIONER>
The Laura Flanders Show : Should Democrats Stop Talking About CRT ? ,<POLITICAL INFLUENCER>
Advocacy group accuses Salvation Army of  covering up  embrace of critical race theory,<POLITICAL INFLUENCER>
Detroit superintendent defends critical race theory and says it embedded in the curriculum,<EDUCATIONAL PRACTITIONER>
House Democratic Caucus Ducks Vote To Ban Critical Race Stereotyping In Michigan Schools,<POLITICAL INFLUENCER>
Salvation Army Removes Document It Says Was Misinterpreted as CRT,<NONE/OTHER>
Superintendent says Detroit schools  deeply using critical race theory  ,<EDUCATIONAL PRACTITIONER>
From Blackness to CRT : Michael Eric Dyson takes on race in America,<POLITICAL INFLUENCER>
UF professor files grievance over school denial of critical race theory concentration title,<EDUCATIONAL PRACTITIONER>
Black Voices Excluded from Critical Race Theory Debates in Virginia | History News Network,<IMPACTED ACTOR>
UF professor : I was threatened after putting  critical  and  race  in job description,<EDUCATIONAL PRACTITIONER>
Detroit Superintendent Admits Curriculum  Is Deeply Using Critical Race Theory  ,<EDUCATIONAL PRACTITIONER>
Taxpayer - funded critical race theory training program draws criticism,<POLITICAL INFLUENCER>
The Political Reality of Critical Race Theory,<POLITICAL INFLUENCER>
Watch : School Superintendent Brags About CRT Being  Embedded  in Curriculum,<EDUCATIONAL PRACTITIONER>
Ed Department Extends Million - Dollar Funding for CRT Training Program,<POLITICAL INFLUENCER>
"Coalition Calls on States to Increase Transparency , End Critical Race Theory in Schools",<POLITICAL INFLUENCER>
"Hearing on critical race theory in Kansas schools veers into sex , religion and supposition",<POLITICAL INFLUENCER>
Headlam : CRT truth,<NONE/OTHER>
"Preston Love Jr .: Crying  CRT  is really a diversion from opposition to diversity , equity and inclusion",<POLITICAL INFLUENCER>
"Detroit Superintendent @ Dr _ Vitti :  Our curriculum is deeply using critical race theory , especially in social studies … – Investment Watch",<EDUCATIONAL PRACTITIONER>
Inside one school district confounding struggle to define critical race theory,<EDUCATIONAL PRACTITIONER>
Students request University of Oregon mandate critical race theory as graduation requirement,<IMPACTED ACTOR>
Black parents say movement to ban critical race theory is ruining their children education,<IMPACTED ACTOR>
Univ . of Florida Accused of Renaming  Critical Race  Study Over Fear of Offending Lawmakers,<EDUCATIONAL PRACTITIONER>
Complaint : UF wants to ax  critical race  from study title,<EDUCATIONAL PRACTITIONER>
Requiring critical race theory at University of Oregon requested by student government,<IMPACTED ACTOR>
Complaint : UF Wants to Ax  Critical Race  From Study Title – NBC 6 South Florida,<EDUCATIONAL PRACTITIONER>
Complaint : University of Florida wants to ax  critical race  from study title,<EDUCATIONAL PRACTITIONER>
No new teachers in Lisle sign pledge on Nov . 30 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
Greater New Haven NAACP sets virtual panel discussion on critical race theory,<POLITICAL INFLUENCER>
No new teachers in Roselle sign pledge on Nov . 30 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
"Readers sound off : Why critical race theory is necessary , stolen elections , and airline aberrant assumptions",<IMPACTED ACTOR>
ELWOOD WATSON : Conservatives cling to faux outrage over critical race theory,<POLITICAL INFLUENCER>
A UF Professor Used  Critical  and  Race  in a Sentence . Trouble Ensued | History News Network,<EDUCATIONAL PRACTITIONER>
Kansas lawmakers conflating diversity with critical race theory,<POLITICAL INFLUENCER>
Kansas lawmakers would be better served focusing on education than critical race theory red herring,<POLITICAL INFLUENCER>
POV : What the Public Doesnt Get : Anti - Critical Race Theory Lawmakers Are Passing Pro - CRT Laws | BU Today,<POLITICAL INFLUENCER>
Clarence Page : Critical race theory is no excuse for ignorance,<POLITICAL INFLUENCER>
Exclusive Ricketts : U of Nebraska Denies Use of CRT While Hiring a  Critical Race Theorist  ,<EDUCATIONAL PRACTITIONER>
Oregon university student government wants critical race theory graduation  requirement  ,<IMPACTED ACTOR>
Critical Race Theory and America Fear of Reality,<NONE/OTHER>
Calls to ban books intensify amid critical race theory debate,<POLITICAL INFLUENCER>
Is Salvation Army united states marching to the beat of Critical Race Theory ? » MercatorNet,<NONE/OTHER>
"UO student leaders push to require CRT to graduate , sparking controversy","The main actor in the headline ""UO student leaders push to require CRT to graduate, sparking controversy"" is <IMPACTED ACTOR>."
"Divisive issues like critical race theory , mask mandates driving interest in local school board elections",<POLITICAL INFLUENCER>
Salvation Army Responds to  CRT  Criticism :  The Mission of the Salvation Army Is to Preach the Gospel of Jesus  ,<NONE/OTHER>
Massachusetts teacher fired for opposing CRT on TikTok sues superintendent and principal,<EDUCATIONAL PRACTITIONER>
Tom Fitton : CRT is the pandemic we need to worry about in our schools,<POLITICAL INFLUENCER>
Complaint : UF wants to ax  critical race  from study title - South Florida Sun - Sentinel,<EDUCATIONAL PRACTITIONER>
No new teachers in Bartlett sign pledge on Dec . 1 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
Texas social studies bill targeting critical race theory becomes law,<POLITICAL INFLUENCER>
No new teachers in Wheaton sign pledge on Dec . 1 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
No new teachers in Glen Ellyn sign pledge on Dec . 1 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
Complaint : UF wants to ax  critical race  from study title | Sunshine State News,<EDUCATIONAL PRACTITIONER>
Shots fired ! Top NYC private schools rocked by CRT scandals issue COVID vaccine mandates which order ALL students aged five and up to receive jab or face expulsion,<EDUCATIONAL PRACTITIONER>
"University of Florida wants to ax  critical race  from study title , complaint says",<EDUCATIONAL PRACTITIONER>
ASG condemns anti - critical race theory bill,<POLITICAL INFLUENCER>
"Ginnie Graham : From whole language to Critical Race Theory , misinformed outrage is tiring",<NONE/OTHER>
"Good Afternoon , News : Private Security Guard Indicted , Students Demand Critical Race Theory , and Omicron Continues Its Spread",<IMPACTED ACTOR>
Critical Race Theory Is No Excuse for Ignorance,<NONE/OTHER>
"CRT , pandemic topics discussed at Peck town hall",<POLITICAL INFLUENCER>
Outrage about CRT is not  artificial  – St . Louis Call Newspapers,<NONE/OTHER>
Teen Vogue : CRT Opposition  Closely Mirror Past Anti - Integration Fights,<NONE/OTHER>
Massachusetts Teacher Sues District for Being Fired for Social Media Posts Opposing CRT and Gender Ideology,<EDUCATIONAL PRACTITIONER>
Letter : Salvation Army rumor regarding Critical Race Theory not true,<NONE/OTHER>
Critical race theory : Black parents say movement to ban is ruining their children education,<IMPACTED ACTOR>
CNN reporter confronts GOP politician about statements on critical race theory,<POLITICAL INFLUENCER>
Critical Race Theory is no excuse for ignorance,<NONE/OTHER>
"No , the Battle Over Critical Race Theory Isnt Like the Fight Over Segregation – RedState",<POLITICAL INFLUENCER>
Taxpayer - funded critical race theory training program draws criticism – Corridor News,<POLITICAL INFLUENCER>
"Critical Race Theory Serves to Usher in Communist Agenda in America , Says Philosophy Professor",<EDUCATIONAL PRACTITIONER>
Critical race theory threat to Mississippi children – The Daily Mississippian,<IMPACTED ACTOR>
Black parents say their voices have been left out of the critical race theory debate,<IMPACTED ACTOR>
There Is No  I  In CRT,<NONE/OTHER>
"Kleefisch misinterpreted  CRT  training session , educators say",<POLITICAL INFLUENCER>
"Salvation Army responds to claim it promoting CRT , going  woke  ",<NONE/OTHER>
"Schools Say They Teach Critical Race Theory , Even as Education Reporters Falsely Deny It",<EDUCATIONAL PRACTITIONER>
Critical Race Trove From California District Tells Students How To Use Witchcraft On People Who Say  All Lives Matter  ,<EDUCATIONAL PRACTITIONER>
Tom H . Hastings : Critical race to the bottom,<NONE/OTHER>
John B . King raises critical race theory in Maryland governor race,<POLITICAL INFLUENCER>
No new teachers in Lisle sign pledge on Dec . 4 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
No new teachers in Bartlett sign pledge on Dec . 4 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
No new teachers in Downers Grove sign pledge on Dec . 4 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
No new teachers in Roselle sign pledge on Dec . 4 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
"Does Critical Race Theory Make Sense , Or Is It Senseless ? ",<NONE/OTHER>
New  critical race theory  law takes effect in Texas schools,<POLITICAL INFLUENCER>
"MLK , Not CRT | RealClearPolitics",<NONE/OTHER>
CA District CRT Files Teach Students How to Use  Witchcraft  Against People Who Say  All Lives Matter  ,<EDUCATIONAL PRACTITIONER>
Assemblyman introduces bill to ban Critical Race Theory in N . J . ,<POLITICAL INFLUENCER>
Bill aims to prevent teaching critical race theory in NJ schools,<POLITICAL INFLUENCER>
Opinion : Fear of critical race theory drives hypocrisy in education,<POLITICAL INFLUENCER>
Group IRS filing reveals nexus of right - wing dark money and  critical race theory  media hysteria,<POLITICAL INFLUENCER>
How Progressives Became Anti - Anti - Critical Race Theory : 10 Blocks podcast,<POLITICAL INFLUENCER>
Interrogating a Critical Race Theory Critic,<NONE/OTHER>
A New  Critical Race Theory  Law Goes Into Effect In Texas,<POLITICAL INFLUENCER>
Texas GOP targeting school board races as critical race theory debates heat up,<POLITICAL INFLUENCER>
Catholic League Slams Salvation Army Embrace of Critical Race Theory,<POLITICAL INFLUENCER>
"As critical race theory and mask mandate debates heat up , Texas GOP takes aim at local school board and municipal races",<POLITICAL INFLUENCER>
Marjorie Taylor Greene : CRT Forced on Jan . 6 Defendants,<POLITICAL INFLUENCER>
  A dog whistle and a lie : Black parents on the critical race theory debate,<IMPACTED ACTOR>
"Abbott blasts critical race theory , calls Beto ORourke campaign  evil  ",<POLITICAL INFLUENCER>
The Public Pulse : Televise more volleyball ; Helping restaurant workers ; CRT,<NONE/OTHER>
How Progressives Became Anti - Anti - Critical Race Theory – Ricochet,<POLITICAL INFLUENCER>
  You down with CRT … yeah you know me … | Editorials,<NONE/OTHER>
Critical race theory is an obstacle to social progress,<NONE/OTHER>
Critical race theory is no excuse for ignorance,<NONE/OTHER>
State Board of Education opposes anti - CRT legislation,<POLITICAL INFLUENCER>
Justices debate definition of religious instruction and bring up CRT in Maine school funding case,<POLITICAL INFLUENCER>
"Bill prohibiting critical race theory in technical colleges , UW System schools passes Assembly committee",<POLITICAL INFLUENCER>
"Rittenhouse NOT Guilty via Rule - of - Law , GUILTY via Critical Race Theory",<NONE/OTHER>
"Nikole Hannah - Jones On 1619 Project Success , Critical Race Theory , UNC , + Banned Books Tour",<POLITICAL INFLUENCER>
Number of teachers pledging to teach Critical Race Theory in Lisle stagnates at one in week ending Dec . 4,<EDUCATIONAL PRACTITIONER>
No new teachers in Wheaton sign pledge on Dec . 6 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
No new teachers in Naperville sign pledge in week ending Dec . 4 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
Justice Alito Asks if Maine Schools Teaching CRT Would Be Excluded From Public Funding,<POLITICAL INFLUENCER>
UF bans the use of  critical  and  race  together,<EDUCATIONAL PRACTITIONER>
"In Case Over Maine Funding of Religious Schools , Justices Discuss Abortion , LGBT Discrimination , and Critical Race Theory",<POLITICAL INFLUENCER>
"Letters to the Editor : Dec . 8 : Medicare costs , Critical Race Theory , immigration , Border Patrol agents",<NONE/OTHER>
California schools teaching WITCHCRAFT to force critical race theory and BLM indoctrination on students,<EDUCATIONAL PRACTITIONER>
Critical Race Theory Brought Up as Supreme Court Justices Weigh Religious School Aid Case,<POLITICAL INFLUENCER>
Critical Race Theory Primer,<NONE/OTHER>
Southern Baptist Convention battle over critical race theory,<POLITICAL INFLUENCER>
My Take : Critical race to the bottom,<NONE/OTHER>
Clarence Page | Critical race theory is no excuse for ignorance,<POLITICAL INFLUENCER>
"University of Wisconsin paid critical race theorist $40K for lecture , then scrubbed it from server",<EDUCATIONAL PRACTITIONER>
Is This Critical Race Theory At York High ? ,<EDUCATIONAL PRACTITIONER>
Alito Raises Critical Race Theory in Supreme Court Argument over Maine,<POLITICAL INFLUENCER>
No new teachers in Lisle sign pledge on Dec . 7 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
No new teachers in Villa Park sign pledge in week ending Dec . 4 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
Number of teachers pledging to teach Critical Race Theory in Roselle stagnates at one in week ending Dec . 4,<EDUCATIONAL PRACTITIONER>
No new teachers in Glen Ellyn sign pledge on Dec . 7 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
Opinion : Critical Race Theory and the complicated arc of American history,<NONE/OTHER>
Lawmakers should focus on education instead of critical race theory Topeka Capital - Journal,<POLITICAL INFLUENCER>
"Critical Race Theory Serves To Usher In Communist Agenda In America , Philosophy Professor Says",<EDUCATIONAL PRACTITIONER>
"Critical race theory claims follow new superintendent to Clear Creek ISD , prompt calls for resignation",<EDUCATIONAL PRACTITIONER>
CLARENCE PAGE : Critical race theory is no excuse for ignorance,<POLITICAL INFLUENCER>
"Critical Race Theory Bans in Florida , New Hampshire Target Teachers",<EDUCATIONAL PRACTITIONER>
James R . Poplar III : What is critical race theory ? ,<NONE/OTHER>
Readers Write : Why critical race theory is a problem - Readers Write,<IMPACTED ACTOR>
What Is Critical Race Theory ? Explaining The Discipline That Texa Governor Wants To  Abolish  ,<POLITICAL INFLUENCER>
"As Critical Race Theory and Mask Mandate Debates Heat Up , Texas GOP Takes Aim at Local School Board and Municipal Races",<POLITICAL INFLUENCER>
How Critical Race Theory Swung Virginia Election for Youngkin,<POLITICAL INFLUENCER>
No new teachers in Lisle sign pledge on Dec . 8 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
Number of teachers pledging to teach Critical Race Theory in Wheaton stagnates at two in week ending Dec . 4,<EDUCATIONAL PRACTITIONER>
Fronteras : Ethnic Studies Classes Can Be Taught In Texas Schools . The Controversy Over Critical Race Theory May Complicate Things . ,<EDUCATIONAL PRACTITIONER>
No new teachers in Glen Ellyn sign pledge on Dec . 8 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
"In Texas , Panic Over Critical Race Theory Extends to Bookshelves",<POLITICAL INFLUENCER>
BLM defense of a guilty Jussie Smollett reveals stealth  Marxist  agenda of CRT : Report,<POLITICAL INFLUENCER>
Texas educators worry  critical race theory bill  will stifle learning,<EDUCATIONAL PRACTITIONER>
From the Left : Honesty : The answer to the critical race theory hype,<POLITICAL INFLUENCER>
Letting CRT break the Church is foolish and misguided,<NONE/OTHER>
A Key Founder of Critical Race Theory Discusses the Right - Wing Panic Over It,<EDUCATIONAL PRACTITIONER>
From The Star Mailbag : SPASD not teaching CRT,<EDUCATIONAL PRACTITIONER>
Ron Lora : Hysteria over critical race theory misplaced,<POLITICAL INFLUENCER>
LETTER : Taking issue with objective of critical race theory,<IMPACTED ACTOR>
"After CRT complaint , Huntsville teacher training investigated by Alabama state officials",<POLITICAL INFLUENCER>
No new teachers in Wood Dale sign pledge in week ending Dec . 4 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
No new teachers in Glen Ellyn sign pledge on Dec . 9 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
WaPo Accuses Math Curriculums of  Racism   The Other CRT  ,<POLITICAL INFLUENCER>
Detroit artist Jonathan Harris strikes a nerve around the world with  Critical Race Theory  painting,<NONE/OTHER>
Pandemic Relief Funds Are Going to Force CRT in Schools & to Payoffs,<POLITICAL INFLUENCER>
NY Used Federal Coronavirus Relief Funds to Advance CRT Indoctrination,<POLITICAL INFLUENCER>
BLM Defense of Jussie Smollett Exposes Truth of School CRT Wars,<POLITICAL INFLUENCER>
Number of teachers pledging to teach Critical Race Theory in Bartlett stagnates at one in week ending Dec . 11,<EDUCATIONAL PRACTITIONER>
Exclusive Iowa Nicole Hasso :  Critical Race Theory Wants to Divide Us  ,<POLITICAL INFLUENCER>
Clarence Page : CRT is no excuse for ignorance,<POLITICAL INFLUENCER>
Iowa GOP candidate says CRT  wants to divide u | One America News Network,<POLITICAL INFLUENCER>
The best way to  ban  critical race theory : Prohibiting promotion rather than inclusion or compulsion | American Enterprise Institute,<POLITICAL INFLUENCER>
"Proposed North Carolina CRT ban a model for avoiding censorship , education expert says",<POLITICAL INFLUENCER>
Letter : Critical Race Theory is not the same as past education controversies,<NONE/OTHER>
Report : NC Has Best Plan to Fight Critical Race Theory in Schools,<POLITICAL INFLUENCER>
Opinion | My - fellow - conservatives - should - consider - that - critical - race - theory - has - some - merit,<POLITICAL INFLUENCER>
Conservatives see critical race theory in anti - racist schooling and they want it gone from Kansas,<POLITICAL INFLUENCER>
AFT President threatens anyone who dares oppose CRT teaching in schools,<EDUCATIONAL PRACTITIONER>
Clinton Says CRT Was A  Stalking Horse  For Anger About Remote Schooling,<POLITICAL INFLUENCER>
EXCLUSIVE : Loudoun County Allowed Student To Opt - Out Of Critical Race Theory - Inspired Lessons,<EDUCATIONAL PRACTITIONER>
Critical Race Theory to be taught by four Naperville teachers after pledge by week ending Nov . 27,<EDUCATIONAL PRACTITIONER>
The Disunited States of Oppression : Critical Race Theory infiltrates K - 12,<EDUCATIONAL PRACTITIONER>
Critical race theory : Teachers union sues New Hampshire over teaching restrictions,<EDUCATIONAL PRACTITIONER>
Vote Whether Critical Race Theory Should Be Taught In MI Schools,<POLITICAL INFLUENCER>
False and Misleading Information About CRT Prevents Report From Being a Serious Guide to Lawmaking,<POLITICAL INFLUENCER>
Review : Critical Race Theory leans heavily on false history and Marxist worldview - Carolina Journal,<NONE/OTHER>
There Is No  Conservative Case for CRT  By Nate Hochman,<POLITICAL INFLUENCER>
Letter : Ban lies not CRT – Basic facts to counter fear mongering,<NONE/OTHER>
Clear Creek ISD superintendent Eric Williams addresses critical race theory claims,<EDUCATIONAL PRACTITIONER>
CRT Protest and Counter - Rally Slated Today at FWISD,<IMPACTED ACTOR>
"Critical Race Theory Is Being Masked as Social Emotional Learning : One Utah School District Says ,  Enough ! ",<EDUCATIONAL PRACTITIONER>
"Race on Campus : She Teaching Critical Race Theory , Despite a State Law",<EDUCATIONAL PRACTITIONER>
New Hampshire teacher union suing over state anti - critical race theory bill,<EDUCATIONAL PRACTITIONER>
One teacher in Bloomingdale pledges to teach controversial Critical Race Theory by week ending Nov . 27,<EDUCATIONAL PRACTITIONER>
Leo Terrell rips  woke  CA school districts banning failing grades : More  critical race nonsense  ,<POLITICAL INFLUENCER>
No new teachers in Downers Grove sign pledge on Dec . 12 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
No new teachers in Roselle sign pledge on Dec . 12 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
"Republican CRT ban in New Hampshire schools challenged by teachers , parents in new federal lawsuit",<IMPACTED ACTOR>
Kansas Critical Race Theory Push Back Debated,<POLITICAL INFLUENCER>
Dinesh DSouza : Racism of Karl Marx and Critical Race Theory,<POLITICAL INFLUENCER>
DeSantis introduces Stop W . O . K . E . Act in new stand against critical race theory in schools,<POLITICAL INFLUENCER>
Ted Cruz releases eBook teaching  defense  against Critical Race Theory,<POLITICAL INFLUENCER>
DeSantis takes aim at CRT training in schools and corporate America,<POLITICAL INFLUENCER>
"Gov . DeSantis Goes on Offense Against CRT , Proposes Stop WOKE Act",<POLITICAL INFLUENCER>
Florida bill would ban critical race theory company trainings,<POLITICAL INFLUENCER>
"DeSantis Moves To Codify Florida CRT Ban , Empowers Parents To Sue Schools",<POLITICAL INFLUENCER>
Florida Gov . Ron DeSantis doubles down on the critical race theory fight,<POLITICAL INFLUENCER>
DeSantis adds fuel to critical race theory fight with legislation that would allow parents to sue schools,<POLITICAL INFLUENCER>
Critical Race Theory : Ron DeSantis Wants to Let Parents Sue Schools,<POLITICAL INFLUENCER>
Florida Gov . Ron DeSantis offers bill aimed at critical race theory,<POLITICAL INFLUENCER>
Painting Going Viral on Twitter Shows a Fundamental Misunderstanding of CRT by the Left,<POLITICAL INFLUENCER>
"DeSantis moves to codify Florida CRT ban , empowers parents to sue schools -- Society Child -- Sott . net",<POLITICAL INFLUENCER>
DeSantis adds fuel to critical race theory fight with  Stop WOKE Act  ,<POLITICAL INFLUENCER>
Florida DeSantis Proposes Legislation to Allow Parents to Sue Schools Teaching Critical Race Theory,<POLITICAL INFLUENCER>
Gov . DeSantis proposes legislation to limit critical race theory in Florida,<POLITICAL INFLUENCER>
"DeSantis to seek critical race theory ban in schools , workplaces",<POLITICAL INFLUENCER>
